Canadian Interest Rates,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Daily series: 2015-06-01 - 2024-06-03,,,,,,,,,,,,,,
V39079 = Target for the overnight rate,,,,,,,,,,,,,,
V39078 = Bank rate,,,,,,,,,,,,,,
Canadian Overnight Repo Rate Average (CORRA) (%) = Canadian Overnight Repo Rate Average (CORRA) (%),,,,,,,,,,,,,,
V39068 = Bankers' acceptances - 1 Month,,,,,,,,,,,,,,
V39071 = Bankers' acceptances - 3 month,,,,,,,,,,,,,,
V39072 = Prime Corporate Paper Rate - 1 Month,,,,,,,,,,,,,,
V39074 = Prime Corporate Paper Rate - 3 Month,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Summary,Date,V39079,Date,V39078,Date,Canadian Overnight Repo Rate Average (CORRA) (%),Date,V39068,Date,V39071,Date,V39072,Date,V39074
Low,2022-03-02,0.25,2022-03-02,0.5,2021-12-13,0.05,2015-07-20,0.65,2016-01-19,0.65,2015-09-04,0.61,2015-09-04,0.61
High,2024-06-03,5,2024-06-03,5.25,2024-01-31,5.07,2018-12-31,2.25,2018-12-31,2.24,2018-12-28,2.24,2018-12-31,2.21
Average,2015-06-01 - 2024-06-03,1.58,2015-06-01 - 2024-06-03,1.81,2015-06-01 - 2024-06-03,1.5697,2015-06-01 - 2019-01-01,1.12,2015-06-01 - 2019-01-01,1.17,2015-06-01 - 2019-01-01,1.09,2015-06-01 - 2019-01-01,1.14
,,,,,,,,,,,,,,
Date,V39079,V39078,Canadian Overnight Repo Rate Average (CORRA) (%),V39068,V39071,V39072,V39074,,,,,,,
2016-04-07,0.5,0.75,0.522,0.86,0.86,0.82,0.83,,,,,,,
2016-04-08,0.5,0.75,0.5186,0.86,0.86,0.82,0.83,,,,,,,
2016-04-11,0.5,0.75,0.515,0.87,0.87,0.82,0.83,,,,,,,
2016-04-12,0.5,0.75,0.5144,0.87,0.87,0.84,0.84,,,,,,,
2016-04-13,0.5,0.75,0.5113,0.87,0.87,0.84,0.84,,,,,,,
2016-04-14,0.5,0.75,0.5083,0.88,0.87,0.84,0.84,,,,,,,
2016-04-15,0.5,0.75,0.5251,0.88,0.88,0.84,0.84,,,,,,,
2016-04-18,0.5,0.75,0.5134,0.88,0.88,0.85,0.85,,,,,,,
2016-04-19,0.5,0.75,0.511,0.88,0.89,0.85,0.85,,,,,,,
2016-04-20,0.5,0.75,0.5151,0.89,0.88,0.85,0.85,,,,,,,
2016-04-21,0.5,0.75,0.5224,0.89,0.89,0.85,0.85,,,,,,,
2016-04-22,0.5,0.75,0.5172,0.89,0.89,0.85,0.83,,,,,,,
2016-04-25,0.5,0.75,0.5211,0.89,0.9,0.85,0.83,,,,,,,
2016-04-26,0.5,0.75,0.5224,0.89,0.9,0.85,0.83,,,,,,,
2016-04-27,0.5,0.75,0.52,0.9,0.9,0.85,0.83,,,,,,,
2016-04-28,0.5,0.75,0.5211,0.9,0.91,0.85,0.83,,,,,,,
2016-04-29,0.5,0.75,0.524,0.91,0.9,0.86,0.86,,,,,,,
2016-05-02,0.5,0.75,0.5166,0.89,0.89,0.86,0.86,,,,,,,
2016-05-03,0.5,0.75,0.5171,0.88,0.89,0.85,0.85,,,,,,,
2016-05-04,0.5,0.75,0.508,0.87,0.88,0.85,0.85,,,,,,,
2016-05-05,0.5,0.75,0.5178,0.87,0.88,0.85,0.85,,,,,,,
2016-05-06,0.5,0.75,0.504,0.87,0.86,0.85,0.85,,,,,,,
2016-05-09,0.5,0.75,0.5071,0.84,0.84,0.85,0.85,,,,,,,
2016-05-10,0.5,0.75,0.5096,0.84,0.83,0.82,0.82,,,,,,,
2016-05-11,0.5,0.75,0.5002,0.84,0.83,0.82,0.82,,,,,,,
2016-05-12,0.5,0.75,0.5086,0.83,0.83,0.82,0.82,,,,,,,
2016-05-13,0.5,0.75,0.5115,0.83,0.83,0.82,0.82,,,,,,,
2016-05-16,0.5,0.75,0.519,0.83,0.83,0.82,0.82,,,,,,,
2016-05-17,0.5,0.75,0.4979,0.83,0.83,0.82,0.82,,,,,,,
2016-05-18,0.5,0.75,0.5125,0.83,0.83,0.82,0.82,,,,,,,
2016-05-19,0.5,0.75,0.4958,0.85,0.85,0.84,0.84,,,,,,,
2016-05-20,0.5,0.75,0.506,0.85,0.84,0.84,0.84,,,,,,,
2016-05-23,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2016-05-24,0.5,0.75,0.4909,0.84,0.84,0.84,0.84,,,,,,,
2016-05-25,0.5,0.75,0.4954,0.84,0.84,0.84,0.84,,,,,,,
2016-05-26,0.5,0.75,0.5179,0.84,0.84,0.84,0.84,,,,,,,
2016-05-27,0.5,0.75,0.5414,0.84,0.85,0.84,0.84,,,,,,,
2016-05-30,0.5,0.75,0.5315,0.85,0.85,0.84,0.84,,,,,,,
2016-05-31,0.5,0.75,0.5372,0.84,0.85,0.84,0.84,,,,,,,
2016-06-01,0.5,0.75,0.5453,0.83,0.85,0.84,0.84,,,,,,,
2016-06-02,0.5,0.75,0.5491,0.83,0.85,0.84,0.84,,,,,,,
2016-06-03,0.5,0.75,0.5356,0.83,0.84,0.84,0.84,,,,,,,
2016-06-06,0.5,0.75,0.5163,0.82,0.83,0.84,0.84,,,,,,,
2016-06-07,0.5,0.75,0.5325,0.82,0.83,0.84,0.84,,,,,,,
2016-06-08,0.5,0.75,0.5089,0.82,0.83,0.84,0.84,,,,,,,
2016-06-09,0.5,0.75,0.5073,0.82,0.83,0.82,0.82,,,,,,,
2016-06-10,0.5,0.75,0.5084,0.82,0.83,0.82,0.82,,,,,,,
2016-06-13,0.5,0.75,0.5118,0.82,0.83,0.82,0.82,,,,,,,
2016-06-14,0.5,0.75,0.5068,0.82,0.83,0.82,0.82,,,,,,,
2016-06-15,0.5,0.75,0.5271,0.82,0.83,0.82,0.82,,,,,,,
2016-06-16,0.5,0.75,0.5328,0.81,0.83,0.82,0.82,,,,,,,
2016-06-17,0.5,0.75,0.5395,0.82,0.83,0.82,0.84,,,,,,,
2016-06-20,0.5,0.75,0.511,0.81,0.83,0.82,0.84,,,,,,,
2016-06-21,0.5,0.75,0.5206,0.82,0.83,0.82,0.84,,,,,,,
2016-06-22,0.5,0.75,0.5099,0.82,0.83,0.82,0.84,,,,,,,
2016-06-23,0.5,0.75,0.5105,0.82,0.83,0.82,0.84,,,,,,,
2016-06-24,0.5,0.75,0.5194,0.78,0.78,0.8,0.81,,,,,,,
2016-06-27,0.5,0.75,0.511,0.78,0.78,0.8,0.81,,,,,,,
2016-06-28,0.5,0.75,0.5274,0.79,0.79,0.8,0.81,,,,,,,
2016-06-29,0.5,0.75,0.5167,0.8,0.8,0.8,0.81,,,,,,,
2016-06-30,0.5,0.75,0.5454,0.8,0.8,0.8,0.81,,,,,,,
2016-07-01,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2016-07-04,0.5,0.75,0.5334,0.8,0.8,0.8,0.81,,,,,,,
2016-07-05,0.5,0.75,0.5231,0.82,0.81,0.8,0.8,,,,,,,
2016-07-06,0.5,0.75,0.5231,0.8,0.8,0.8,0.81,,,,,,,
2016-07-07,0.5,0.75,0.5159,0.8,0.8,0.8,0.81,,,,,,,
2016-07-08,0.5,0.75,0.5204,0.8,0.8,0.8,0.81,,,,,,,
2016-07-11,0.5,0.75,0.5294,0.81,0.8,0.8,0.81,,,,,,,
2016-07-12,0.5,0.75,0.527,0.81,0.8,0.8,0.81,,,,,,,
2016-07-13,0.5,0.75,0.5249,0.78,0.81,0.8,0.81,,,,,,,
2016-07-14,0.5,0.75,0.5256,0.81,0.81,0.8,0.81,,,,,,,
2016-07-15,0.5,0.75,0.5274,0.8,0.81,0.8,0.81,,,,,,,
2016-07-18,0.5,0.75,0.5423,0.81,0.81,0.8,0.81,,,,,,,
2016-07-19,0.5,0.75,0.5246,0.81,0.81,0.81,0.81,,,,,,,
2016-07-20,0.5,0.75,0.5405,0.81,0.81,0.81,0.81,,,,,,,
2016-07-21,0.5,0.75,0.5415,0.81,0.81,0.81,0.81,,,,,,,
2016-07-22,0.5,0.75,0.5518,0.81,0.82,0.81,0.81,,,,,,,
2016-07-25,0.5,0.75,0.5439,0.81,0.82,0.81,0.81,,,,,,,
2016-07-26,0.5,0.75,0.5748,0.82,0.82,0.81,0.81,,,,,,,
2016-07-27,0.5,0.75,0.5383,0.83,0.83,0.81,0.81,,,,,,,
2016-07-28,0.5,0.75,0.549,0.83,0.84,0.82,0.82,,,,,,,
2016-07-29,0.5,0.75,0.5696,0.84,0.84,0.82,0.82,,,,,,,
2016-08-01,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2016-08-02,0.5,0.75,0.5455,0.83,0.83,0.82,0.82,,,,,,,
2016-08-03,0.5,0.75,0.5163,0.83,0.82,0.82,0.82,,,,,,,
2016-08-04,0.5,0.75,0.5082,0.82,0.82,0.82,0.82,,,,,,,
2016-08-05,0.5,0.75,0.5011,0.82,0.82,0.82,0.82,,,,,,,
2016-08-08,0.5,0.75,0.5101,0.82,0.83,0.82,0.82,,,,,,,
2016-08-09,0.5,0.75,0.5086,0.82,0.83,0.82,0.82,,,,,,,
2016-08-10,0.5,0.75,0.51,0.82,0.83,0.82,0.82,,,,,,,
2016-08-11,0.5,0.75,0.5059,0.82,0.83,0.82,0.82,,,,,,,
2016-08-12,0.5,0.75,0.5033,0.81,0.83,0.82,0.82,,,,,,,
2016-08-15,0.5,0.75,0.5155,0.81,0.83,0.82,0.82,,,,,,,
2016-08-16,0.5,0.75,0.5108,0.81,0.83,0.82,0.82,,,,,,,
2016-08-17,0.5,0.75,0.5082,0.81,0.83,0.82,0.82,,,,,,,
2016-08-18,0.5,0.75,0.517,0.82,0.83,0.82,0.82,,,,,,,
2016-08-19,0.5,0.75,0.5125,0.82,0.83,0.82,0.82,,,,,,,
2016-08-22,0.5,0.75,0.5086,0.82,0.83,0.82,0.82,,,,,,,
2016-08-23,0.5,0.75,0.5073,0.82,0.83,0.81,0.82,,,,,,,
2016-08-24,0.5,0.75,0.4956,0.82,0.83,0.81,0.82,,,,,,,
2016-08-25,0.5,0.75,0.4944,0.82,0.83,0.81,0.82,,,,,,,
2016-08-26,0.5,0.75,0.4938,0.82,0.83,0.81,0.82,,,,,,,
2016-08-29,0.5,0.75,0.4988,0.83,0.83,0.81,0.82,,,,,,,
2016-08-30,0.5,0.75,0.4817,0.83,0.83,0.81,0.82,,,,,,,
2016-08-31,0.5,0.75,0.4678,0.81,0.82,0.81,0.82,,,,,,,
2016-09-01,0.5,0.75,0.5126,0.8,0.83,0.81,0.82,,,,,,,
2016-09-02,0.5,0.75,0.5125,0.81,0.83,0.81,0.82,,,,,,,
2016-09-05,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2016-09-06,0.5,0.75,0.5019,0.8,0.81,0.8,0.81,,,,,,,
2016-09-07,0.5,0.75,0.5003,0.81,0.81,0.8,0.81,,,,,,,
2016-09-08,0.5,0.75,0.5075,0.81,0.81,0.8,0.81,,,,,,,
2016-09-09,0.5,0.75,0.5124,0.81,0.81,0.8,0.81,,,,,,,
2016-09-12,0.5,0.75,0.5081,0.81,0.81,0.8,0.81,,,,,,,
2016-09-13,0.5,0.75,0.5099,0.81,0.81,0.8,0.81,,,,,,,
2016-09-14,0.5,0.75,0.5082,0.81,0.81,0.8,0.81,,,,,,,
2016-09-15,0.5,0.75,0.4982,0.81,0.82,0.8,0.81,,,,,,,
2016-09-16,0.5,0.75,0.4967,0.81,0.82,0.8,0.81,,,,,,,
2016-09-19,0.5,0.75,0.4964,0.81,0.82,0.8,0.81,,,,,,,
2016-09-20,0.5,0.75,0.5008,0.81,0.82,0.8,0.81,,,,,,,
2016-09-21,0.5,0.75,0.4916,0.81,0.82,0.8,0.81,,,,,,,
2016-09-22,0.5,0.75,0.5027,0.8,0.82,0.8,0.81,,,,,,,
2016-09-23,0.5,0.75,0.5013,0.79,0.82,0.8,0.81,,,,,,,
2016-09-26,0.5,0.75,0.4998,0.8,0.82,0.8,0.81,,,,,,,
2016-09-27,0.5,0.75,0.5035,0.8,0.82,0.8,0.81,,,,,,,
2016-09-28,0.5,0.75,0.5006,0.8,0.82,0.8,0.81,,,,,,,
2016-09-29,0.5,0.75,0.5228,0.8,0.82,0.8,0.81,,,,,,,
2016-09-30,0.5,0.75,0.54,0.8,0.82,0.8,0.81,,,,,,,
2016-10-03,0.5,0.75,0.5172,0.8,0.82,0.8,0.81,,,,,,,
2016-10-04,0.5,0.75,0.5181,0.8,0.82,0.8,0.81,,,,,,,
2016-10-05,0.5,0.75,0.5095,0.8,0.82,0.8,0.81,,,,,,,
2016-10-06,0.5,0.75,0.522,0.8,0.83,0.8,0.81,,,,,,,
2016-10-07,0.5,0.75,0.5094,0.81,0.83,0.8,0.81,,,,,,,
2016-10-10,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2016-10-11,0.5,0.75,0.5047,0.81,0.83,0.8,0.81,,,,,,,
2016-10-12,0.5,0.75,0.4897,0.81,0.85,0.8,0.81,,,,,,,
2016-10-13,0.5,0.75,0.4984,0.81,0.85,0.8,0.81,,,,,,,
2016-10-14,0.5,0.75,0.4899,0.82,0.85,0.81,0.82,,,,,,,
2016-10-17,0.5,0.75,0.5148,0.83,0.86,0.81,0.82,,,,,,,
2016-10-18,0.5,0.75,0.5095,0.83,0.86,0.81,0.82,,,,,,,
2016-10-19,0.5,0.75,0.4942,0.82,0.86,0.81,0.82,,,,,,,
2016-10-20,0.5,0.75,0.4815,0.81,0.86,0.81,0.82,,,,,,,
2016-10-21,0.5,0.75,0.4816,0.81,0.84,0.81,0.82,,,,,,,
2016-10-24,0.5,0.75,0.462,0.81,0.84,0.81,0.82,,,,,,,
2016-10-25,0.5,0.75,0.4659,0.81,0.84,0.81,0.82,,,,,,,
2016-10-26,0.5,0.75,0.4669,0.81,0.84,0.81,0.82,,,,,,,
2016-10-27,0.5,0.75,0.489,0.81,0.84,0.81,0.82,,,,,,,
2016-10-28,0.5,0.75,0.4816,0.81,0.84,0.81,0.82,,,,,,,
2016-10-31,0.5,0.75,0.5217,0.81,0.84,0.81,0.82,,,,,,,
2016-11-01,0.5,0.75,0.5266,0.81,0.84,0.81,0.82,,,,,,,
2016-11-02,0.5,0.75,0.5171,0.81,0.84,0.81,0.82,,,,,,,
2016-11-03,0.5,0.75,0.5045,0.79,0.83,0.81,0.82,,,,,,,
2016-11-04,0.5,0.75,0.5076,0.8,0.83,0.81,0.82,,,,,,,
2016-11-07,0.5,0.75,0.5079,0.8,0.83,0.81,0.82,,,,,,,
2016-11-08,0.5,0.75,0.5051,0.8,0.83,0.81,0.82,,,,,,,
2016-11-09,0.5,0.75,0.5041,0.8,0.83,0.81,0.82,,,,,,,
2016-11-10,0.5,0.75,0.4948,0.8,0.83,0.81,0.82,,,,,,,
2016-11-11,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2016-11-14,0.5,0.75,0.4824,0.8,0.83,0.81,0.82,,,,,,,
2016-11-15,0.5,0.75,0.4981,0.8,0.83,0.81,0.82,,,,,,,
2016-11-16,0.5,0.75,0.4852,0.81,0.83,0.81,0.82,,,,,,,
2016-11-17,0.5,0.75,0.489,0.81,0.83,0.81,0.82,,,,,,,
2016-11-18,0.5,0.75,0.4929,0.81,0.83,0.81,0.82,,,,,,,
2016-11-21,0.5,0.75,0.497,0.8,0.83,0.81,0.82,,,,,,,
2016-11-22,0.5,0.75,0.4982,0.8,0.83,0.81,0.82,,,,,,,
2016-11-23,0.5,0.75,0.4838,0.8,0.83,0.81,0.82,,,,,,,
2016-11-24,0.5,0.75,0.4966,0.8,0.83,0.81,0.82,,,,,,,
2016-11-25,0.5,0.75,0.4841,0.8,0.83,0.81,0.82,,,,,,,
2016-11-28,0.5,0.75,0.4918,0.8,0.83,0.81,0.82,,,,,,,
2016-11-29,0.5,0.75,0.4709,0.8,0.83,0.81,0.82,,,,,,,
2016-11-30,0.5,0.75,0.4507,0.8,0.83,0.81,0.82,,,,,,,
2016-12-01,0.5,0.75,0.5094,0.8,0.83,0.81,0.82,,,,,,,
2016-12-02,0.5,0.75,0.48,0.81,0.83,0.81,0.82,,,,,,,
2016-12-05,0.5,0.75,0.5038,0.81,0.83,0.81,0.82,,,,,,,
2016-12-06,0.5,0.75,0.5008,0.82,0.84,0.81,0.82,,,,,,,
2016-12-07,0.5,0.75,0.5,0.82,0.84,0.81,0.82,,,,,,,
2016-12-08,0.5,0.75,0.5018,0.82,0.85,0.81,0.82,,,,,,,
2016-12-09,0.5,0.75,0.4925,0.82,0.85,0.81,0.82,,,,,,,
2016-12-12,0.5,0.75,0.4851,0.84,0.85,0.81,0.82,,,,,,,
2016-12-13,0.5,0.75,0.491,0.84,0.86,0.81,0.82,,,,,,,
2016-12-14,0.5,0.75,0.5029,0.87,0.86,0.81,0.82,,,,,,,
2016-12-15,0.5,0.75,0.533,0.86,0.86,0.81,0.82,,,,,,,
2016-12-16,0.5,0.75,0.5,0.87,0.87,0.82,0.82,,,,,,,
2016-12-19,0.5,0.75,0.4956,0.87,0.87,0.82,0.82,,,,,,,
2016-12-20,0.5,0.75,0.501,0.87,0.87,0.82,0.82,,,,,,,
2016-12-21,0.5,0.75,0.5007,0.87,0.87,0.82,0.82,,,,,,,
2016-12-22,0.5,0.75,0.4902,0.87,0.87,0.82,0.82,,,,,,,
2016-12-23,0.5,0.75,0.496,0.88,0.88,0.82,0.82,,,,,,,
2016-12-26,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2016-12-27,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2016-12-28,0.5,0.75,0.5111,0.89,0.89,0.84,0.84,,,,,,,
2016-12-29,0.5,0.75,0.5133,0.89,0.89,0.84,0.84,,,,,,,
2016-12-30,0.5,0.75,0.493,0.89,0.89,0.84,0.84,,,,,,,
2017-01-02,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-01-03,0.5,0.75,0.5424,0.88,0.9,0.84,0.84,,,,,,,
2017-01-04,0.5,0.75,0.5284,0.89,0.9,0.84,0.84,,,,,,,
2017-01-05,0.5,0.75,0.5213,0.89,0.9,0.81,0.82,,,,,,,
2017-01-06,0.5,0.75,0.5158,0.89,0.9,0.85,0.87,,,,,,,
2017-01-09,0.5,0.75,0.497,0.89,0.9,0.85,0.87,,,,,,,
2017-01-10,0.5,0.75,0.4977,0.9,0.9,0.86,0.88,,,,,,,
2017-01-11,0.5,0.75,0.4866,0.9,0.9,0.86,0.88,,,,,,,
2017-01-12,0.5,0.75,0.5,0.89,0.91,0.86,0.88,,,,,,,
2017-01-13,0.5,0.75,0.4949,0.89,0.91,0.86,0.88,,,,,,,
2017-01-16,0.5,0.75,0.4992,0.89,0.91,0.86,0.88,,,,,,,
2017-01-17,0.5,0.75,0.498,0.9,0.91,0.86,0.88,,,,,,,
2017-01-18,0.5,0.75,0.4978,0.9,0.91,0.86,0.88,,,,,,,
2017-01-19,0.5,0.75,0.485,0.9,0.91,0.86,0.88,,,,,,,
2017-01-20,0.5,0.75,0.4971,0.9,0.91,0.86,0.88,,,,,,,
2017-01-23,0.5,0.75,0.4869,0.9,0.91,0.86,0.88,,,,,,,
2017-01-24,0.5,0.75,0.5,0.9,0.91,0.86,0.88,,,,,,,
2017-01-25,0.5,0.75,0.4996,0.89,0.91,0.86,0.88,,,,,,,
2017-01-26,0.5,0.75,0.4998,0.89,0.91,0.86,0.88,,,,,,,
2017-01-27,0.5,0.75,0.4979,0.89,0.91,0.86,0.88,,,,,,,
2017-01-30,0.5,0.75,0.4873,0.89,0.91,0.86,0.88,,,,,,,
2017-01-31,0.5,0.75,0.4991,0.9,0.91,0.86,0.88,,,,,,,
2017-02-01,0.5,0.75,0.5166,0.89,0.91,0.86,0.88,,,,,,,
2017-02-02,0.5,0.75,0.4936,0.89,0.91,0.86,0.88,,,,,,,
2017-02-03,0.5,0.75,0.4782,0.89,0.91,0.86,0.88,,,,,,,
2017-02-06,0.5,0.75,0.4807,0.89,0.91,0.86,0.88,,,,,,,
2017-02-07,0.5,0.75,0.4986,0.89,0.9,0.86,0.88,,,,,,,
2017-02-08,0.5,0.75,0.45,0.88,0.89,0.86,0.88,,,,,,,
2017-02-09,0.5,0.75,0.4922,0.87,0.89,0.86,0.88,,,,,,,
2017-02-10,0.5,0.75,0.4811,0.87,0.9,0.86,0.88,,,,,,,
2017-02-13,0.5,0.75,0.4984,0.88,0.9,0.86,0.88,,,,,,,
2017-02-14,0.5,0.75,0.4891,0.88,0.89,0.86,0.88,,,,,,,
2017-02-15,0.5,0.75,0.472,0.87,0.89,0.86,0.88,,,,,,,
2017-02-16,0.5,0.75,0.4824,0.87,0.89,0.86,0.88,,,,,,,
2017-02-17,0.5,0.75,0.4899,0.87,0.89,0.86,0.88,,,,,,,
2017-02-20,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-02-21,0.5,0.75,0.491,0.86,0.89,0.86,0.88,,,,,,,
2017-02-22,0.5,0.75,0.491,0.86,0.89,0.86,0.88,,,,,,,
2017-02-23,0.5,0.75,0.4944,0.86,0.89,0.86,0.88,,,,,,,
2017-02-24,0.5,0.75,0.4965,0.85,0.89,0.86,0.88,,,,,,,
2017-02-27,0.5,0.75,0.5027,0.85,0.89,0.81,0.85,,,,,,,
2017-02-28,0.5,0.75,0.5003,0.85,0.88,0.81,0.85,,,,,,,
2017-03-01,0.5,0.75,0.4985,0.84,0.88,0.81,0.85,,,,,,,
2017-03-02,0.5,0.75,0.4987,0.84,0.88,0.81,0.85,,,,,,,
2017-03-03,0.5,0.75,0.479,0.84,0.88,0.81,0.85,,,,,,,
2017-03-06,0.5,0.75,0.4829,0.84,0.88,0.81,0.85,,,,,,,
2017-03-07,0.5,0.75,0.5,0.83,0.88,0.81,0.85,,,,,,,
2017-03-08,0.5,0.75,0.4902,0.83,0.88,0.81,0.85,,,,,,,
2017-03-09,0.5,0.75,0.5,0.82,0.88,0.81,0.85,,,,,,,
2017-03-10,0.5,0.75,0.4585,0.82,0.88,0.81,0.85,,,,,,,
2017-03-13,0.5,0.75,0.4552,0.82,0.88,0.81,0.85,,,,,,,
2017-03-14,0.5,0.75,0.4951,0.82,0.88,0.81,0.85,,,,,,,
2017-03-15,0.5,0.75,0.4776,0.82,0.88,0.81,0.85,,,,,,,
2017-03-16,0.5,0.75,0.4773,0.82,0.88,0.81,0.85,,,,,,,
2017-03-17,0.5,0.75,0.4627,0.82,0.88,0.81,0.85,,,,,,,
2017-03-20,0.5,0.75,0.5,0.82,0.88,0.81,0.85,,,,,,,
2017-03-21,0.5,0.75,0.4987,0.82,0.88,0.81,0.85,,,,,,,
2017-03-22,0.5,0.75,0.4839,0.82,0.88,0.81,0.85,,,,,,,
2017-03-23,0.5,0.75,0.506,0.82,0.88,0.81,0.85,,,,,,,
2017-03-24,0.5,0.75,0.5163,0.82,0.88,0.81,0.85,,,,,,,
2017-03-27,0.5,0.75,0.5075,0.82,0.88,0.79,0.83,,,,,,,
2017-03-28,0.5,0.75,0.5069,0.83,0.88,0.79,0.83,,,,,,,
2017-03-29,0.5,0.75,0.5269,0.83,0.88,0.79,0.83,,,,,,,
2017-03-30,0.5,0.75,0.5232,0.84,0.88,0.79,0.83,,,,,,,
2017-03-31,0.5,0.75,0.5298,0.85,0.88,0.79,0.83,,,,,,,
2017-04-03,0.5,0.75,0.5392,0.87,0.88,0.81,0.83,,,,,,,
2017-04-04,0.5,0.75,0.5354,0.87,0.88,0.84,0.85,,,,,,,
2017-04-05,0.5,0.75,0.5183,0.87,0.88,0.84,0.85,,,,,,,
2017-04-06,0.5,0.75,0.5187,0.88,0.88,0.84,0.85,,,,,,,
2017-04-07,0.5,0.75,0.5152,0.87,0.88,0.84,0.85,,,,,,,
2017-04-10,0.5,0.75,0.5072,0.88,0.88,0.84,0.85,,,,,,,
2017-04-11,0.5,0.75,0.4842,0.87,0.88,0.84,0.85,,,,,,,
2017-04-12,0.5,0.75,0.4846,0.87,0.88,0.84,0.85,,,,,,,
2017-04-13,0.5,0.75,0.4978,0.86,0.88,0.84,0.85,,,,,,,
2017-04-14,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-04-17,0.5,0.75,0.4846,0.84,0.88,0.84,0.85,,,,,,,
2017-04-18,0.5,0.75,0.4869,0.84,0.88,0.82,0.84,,,,,,,
2017-04-19,0.5,0.75,0.4817,0.84,0.88,0.81,0.84,,,,,,,
2017-04-20,0.5,0.75,0.4785,0.83,0.88,0.81,0.84,,,,,,,
2017-04-21,0.5,0.75,0.4903,0.83,0.88,0.81,0.84,,,,,,,
2017-04-24,0.5,0.75,0.5036,0.83,0.88,0.81,0.84,,,,,,,
2017-04-25,0.5,0.75,0.5016,0.83,0.88,0.81,0.84,,,,,,,
2017-04-26,0.5,0.75,0.4998,0.83,0.88,0.81,0.84,,,,,,,
2017-04-27,0.5,0.75,0.5064,0.82,0.87,0.8,0.83,,,,,,,
2017-04-28,0.5,0.75,0.6076,0.82,0.87,0.8,0.83,,,,,,,
2017-05-01,0.5,0.75,0.5228,0.81,0.86,0.8,0.83,,,,,,,
2017-05-02,0.5,0.75,0.5089,0.79,0.84,0.78,0.82,,,,,,,
2017-05-03,0.5,0.75,0.493,0.78,0.84,0.78,0.82,,,,,,,
2017-05-04,0.5,0.75,0.4826,0.78,0.84,0.78,0.81,,,,,,,
2017-05-05,0.5,0.75,0.491,0.77,0.84,0.78,0.81,,,,,,,
2017-05-08,0.5,0.75,0.4887,0.78,0.83,0.78,0.81,,,,,,,
2017-05-09,0.5,0.75,0.4869,0.77,0.83,0.77,0.81,,,,,,,
2017-05-10,0.5,0.75,0.4848,0.74,0.83,0.77,0.81,,,,,,,
2017-05-11,0.5,0.75,0.5,0.74,0.83,0.77,0.81,,,,,,,
2017-05-12,0.5,0.75,0.4861,0.75,0.83,0.75,0.8,,,,,,,
2017-05-15,0.5,0.75,0.4903,0.75,0.83,0.75,0.8,,,,,,,
2017-05-16,0.5,0.75,0.48,0.75,0.83,0.75,0.8,,,,,,,
2017-05-17,0.5,0.75,0.5,0.75,0.83,0.75,0.8,,,,,,,
2017-05-18,0.5,0.75,0.4975,0.75,0.83,0.74,0.78,,,,,,,
2017-05-19,0.5,0.75,0.4572,0.76,0.83,0.74,0.78,,,,,,,
2017-05-22,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-05-23,0.5,0.75,0.5,0.76,0.83,0.74,0.78,,,,,,,
2017-05-24,0.5,0.75,0.47,0.75,0.81,0.74,0.78,,,,,,,
2017-05-25,0.5,0.75,0.4866,0.75,0.81,0.74,0.78,,,,,,,
2017-05-26,0.5,0.75,0.4813,0.75,0.82,0.74,0.78,,,,,,,
2017-05-29,0.5,0.75,0.48,0.75,0.81,0.74,0.78,,,,,,,
2017-05-30,0.5,0.75,0.4919,0.75,0.81,0.74,0.78,,,,,,,
2017-05-31,0.5,0.75,0.491,0.75,0.81,0.74,0.78,,,,,,,
2017-06-01,0.5,0.75,0.5205,0.75,0.81,0.74,0.78,,,,,,,
2017-06-02,0.5,0.75,0.5313,0.75,0.81,0.74,0.78,,,,,,,
2017-06-05,0.5,0.75,0.4942,0.75,0.81,0.74,0.78,,,,,,,
